"CodPaquete","CodEnvio","Tipo","Peso"
8093,2712,,95.77
8094,2712,,101.11
8095,2713,,126.79
8096,2713,,123.72
8097,2713,,110.03
8098,2713,,136.29
8099,2713,,121.23
8100,2714,,106.09
8101,2714,,116.45
8102,2715,,96.14
8103,2715,,112.76
8104,2716,,381.18
8105,2716,,389.79
8106,2716,,383.47
8107,2717,,287.93
8108,2718,,287.93
8109,2718,,290.47
8110,2719,,191.73
8111,2719,,201.64
8112,2719,,194.08
8113,2719,,166.45
8114,2719,,221.49
8115,2720,,0.33
8116,2720,,1.08
8117,2720,,0.27
8118,2720,,0.41
8119,2720,,1.26
8120,2721,,0.29
8121,2721,,0.79
8122,2721,,0.2
8123,2721,,1.1
8124,2722,,0.83
8125,2722,,1.24
8126,2723,,0.2
8127,2723,,1.32
8128,2724,,1.37
8129,2725,,0.28
8130,2725,,0.29
8131,2726,,0.32
8132,2726,,1.01
8133,2726,,0.32
8134,2727,,0.29
8135,2728,,1.04
8136,2728,,0.28
8137,2729,,0.39
8138,2729,,0.24
8139,2729,,0.8
8140,2729,,0.26
8141,2729,,0.3
8142,2729,,0.79
8143,2730,,97.49
8144,2730,,105.37
8145,2730,,97.14
8146,2731,,124.15
8147,2731,,146.37
8148,2732,,134.81
8149,2732,,131.88
8150,2732,,106.09
8151,2733,,98.71
8152,2733,,97.16
8153,2733,,100.43
8154,2734,,440.72
8155,2735,,404.31
8156,2735,,357.26
8157,2735,,380.22
8158,2735,,350.96
8159,2735,,388.76
8160,2736,,337.2
8161,2736,,295.12
8162,2736,,324
8163,2737,,190.59
8164,2737,,184.64
8165,2737,,208.89
8166,2737,,199.37
8167,2737,,192.22
8168,2738,,0.29
8169,2738,,0.34
8170,2739,,0.23
8171,2739,,0.34
8172,2739,,0.32
8173,2739,,1.08
8174,2739,,0.33
8175,2740,,0.29
8176,2740,,1.08
8177,2741,,1.36
8178,2741,,0.39
8179,2741,,0.37
8180,2742,,0.72
8181,2742,,0.91
8182,2742,,0.27
8183,2742,,0.22
8184,2742,,0.62
8185,2743,,1.03
8186,2743,,1.23
8187,2743,,0.36
8188,2743,,1.22
8189,2743,,0.98
8190,2744,,0.95
8191,2744,,0.3
8192,2744,,1.02
8193,2745,,102.21
8194,2745,,100.38
8195,2745,,99.46
8196,2746,,131.14
8197,2746,,130.89
8198,2746,,131.23
8199,2746,,125.58
8200,2747,,91.36
8201,2747,,92.23
8202,2747,,99.41
8203,2748,,391.04
8204,2748,,359.33
8205,2748,,363.42
8206,2748,,350.32
8207,2749,,300.53
8208,2749,,289.78
8209,2750,,297.8
8210,2750,,323.88
8211,2750,,295.19
8212,2751,,224.95
8213,2751,,201.85
8214,2751,,180.68
8215,2752,,0.89
8216,2752,,0.23
8217,2752,,0.31
8218,2753,,0.85
8219,2753,,0.31
8220,2753,,0.31
8221,2754,,0.29
8222,2754,,1.18
8223,2754,,1.18
8224,2754,,0.24
8225,2755,,0.29
8226,2755,,0.64
8227,2755,,0.34
8228,2756,,0.94
8229,2756,,0.99
8230,2756,,0.25
8231,2757,,0.22
8232,2757,,0.8
8233,2757,,0.28
8234,2758,,0.29
8235,2758,,0.89
8236,2758,,0.3
8237,2758,,0.25
8238,2758,,0.85
8239,2758,,0.91
8240,2759,,101.43
8241,2759,,109.93
8242,2759,,96.49
8243,2759,,111.73
8244,2760,,123.37
8245,2760,,129.54
8246,2760,,114.98
8247,2761,,106.71
8248,2761,,107.29
8249,2761,,94.98
8250,2762,,354.05
8251,2762,,362.34
8252,2763,,413.63
8253,2763,,431.2
8254,2763,,385.01
8255,2764,,260.32
8256,2764,,327.19
8257,2765,,281.83
8258,2765,,303.76
8259,2766,,164.69
8260,2766,,194.53
8261,2767,,187.05
8262,2767,,207.96
8263,2768,,0.31
8264,2769,,0.97
8265,2769,,0.25
8266,2770,,1.15
8267,2770,,0.29
8268,2770,,0.36
8269,2770,,0.27
8270,2770,,0.31
8271,2770,,0.99
8272,2771,,0.19
8273,2771,,0.81
8274,2771,,0.98
8275,2772,,0.33
8276,2772,,0.39
8277,2772,,1.26
8278,2773,,406.01
8279,2773,,356.01
8280,2774,,346.57
8281,2774,,386.52
8282,2775,,261.69
8283,2776,,256.43
8284,2776,,291.49
8285,2776,,305.77
8286,2777,,207.32
8287,2777,,211.89
8288,2777,,215.25
8289,2777,,204.91
8290,2777,,210.17
8291,2777,,222.4
8292,2777,,213.43
8293,2777,,176.74
8294,2778,,1.26
8295,2778,,0.33
8296,2778,,0.3
8297,2779,,0.89
8298,2779,,0.27
8299,2779,,1.11
8300,2779,,0.67
8301,2779,,1.15
8302,2779,,0.89
8303,2779,,0.24
8304,2779,,0.36
8305,2779,,0.36
8306,2780,,418.73
8307,2780,,400.88
8308,2780,,326.01
8309,2780,,391.17
8310,2781,,328.57
8311,2781,,246.81
8312,2781,,333.29
8313,2781,,324.71
8314,2782,,193.01
8315,2782,,191.68
8316,2783,,207.38
8317,2783,,220.71
8318,2783,,197.15
8319,2784,,1.03
8320,2784,,0.98
8321,2785,,0.81
8322,2785,,0.27
8323,2785,,1.03
8324,2785,,1
8325,2785,,1.25
8326,2786,,0.26
8327,2786,,1.17
8328,2787,,0.28
8329,2787,,1
8330,2787,,0.78
8331,2787,,0.85
8332,2788,,1.17
8333,2788,,0.95
8334,2789,,0.28
8335,2789,,0.24
8336,2789,,0.94
8337,2789,,0.23
8338,2790,,0.3
8339,2790,,0.24
8340,2790,,1.1
8341,2790,,0.98
8342,2791,,115.64
8343,2791,,99.55
8344,2792,,96.59
8345,2792,,103.8
8346,2793,,127.76
8347,2793,,104.23
8348,2793,,137.23
8349,2793,,110.62
8350,2793,,117.47
8351,2794,,99.47
8352,2794,,97.96
8353,2795,,97.25
8354,2795,,98.13
8355,2795,,101.02
8356,2795,,103.8
8357,2796,,318.29
8358,2796,,372.81
8359,2797,,383.68
8360,2797,,373.32
8361,2797,,422.99
8362,2797,,367.02
8363,2797,,375.27
8364,2798,,265.14
8365,2798,,271.5
8366,2799,,281.18
8367,2799,,325.11
8368,2799,,259.88
8369,2800,,191.8
8370,2801,,224.33
8371,2801,,210.71
8372,2801,,211.36
8373,2801,,178
8374,2802,,0.4
8375,2802,,0.77
8376,2802,,0.71
8377,2803,,0.33
8378,2803,,0.3
8379,2803,,0.24
8380,2804,,0.4
8381,2804,,0.77
8382,2805,,0.26
8383,2805,,0.54
8384,2805,,0.15
8385,2805,,0.79
8386,2805,,0.26
8387,2806,,1.05
8388,2806,,0.31
8389,2806,,0.32
8390,2807,,1.2
8391,2807,,0.29
8392,2808,,1.01
8393,2808,,0.26
8394,2808,,1.07
8395,2808,,0.29
8396,2809,,1.52
8397,2809,,0.32
8398,2809,,1.19
8399,2810,,89.94
8400,2810,,99.27
8401,2810,,104.81
8402,2810,,113.56
8403,2810,,92.02
8404,2811,,142.45
8405,2811,,139.53
8406,2811,,133.47
8407,2811,,137.91
8408,2811,,138.4
8409,2811,,131.8
8410,2811,,125.95
8411,2811,,117.85
8412,2812,,88.01
8413,2813,,92.61
8414,2813,,112.79
8415,2813,,97.41
8416,2813,,86.58
8417,2814,,360.56
8418,2814,,381.46
8419,2814,,372.24
8420,2814,,381.98
8421,2815,,310.38
8422,2815,,304.18
8423,2815,,260.94
8424,2816,,204
8425,2816,,176.3
8426,2816,,197.95
8427,2816,,182.28
8428,2817,,0.34
8429,2817,,1.15
8430,2818,,0.99
8431,2818,,0.24
8432,2818,,0.3
8433,2819,,0.92
8434,2819,,1.03
8435,2819,,0.21
8436,2819,,0.34
8437,2819,,0.31
8438,2819,,0.99
8439,2820,,1.1
8440,2820,,0.26
8441,2820,,0.34
8442,2821,,0.25
8443,2821,,0.36
8444,2822,,1.35
8445,2822,,0.97
8446,2822,,0.23
8447,2823,,0.77
8448,2823,,0.27
8449,2823,,0.28
8450,2823,,0.9
8451,2823,,0.96
8452,2824,,0.76
8453,2824,,0.99
8454,2824,,0.28
8455,2825,,95.03
8456,2825,,96.35
8457,2826,,102.36
8458,2826,,95.63
8459,2827,,113.84
8460,2827,,114.67
8461,2827,,134.04
8462,2827,,133.61
8463,2828,,109.08
8464,2828,,106.36
8465,2828,,107.08
8466,2829,,396.32
8467,2829,,376.68
8468,2829,,322.66
8469,2829,,415.55
8470,2829,,405.07
8471,2829,,365.7
8472,2830,,284.89
8473,2831,,291.28
8474,2831,,336.73
8475,2832,,163.05
8476,2833,,195.78
8477,2833,,202.99
8478,2833,,187.5
8479,2833,,199.34
8480,2834,,1.07
8481,2834,,0.27
8482,2834,,0.27
8483,2834,,0.33
8484,2835,,0.96
8485,2835,,0.4
8486,2835,,0.27
8487,2835,,0.65
8488,2836,,0.29
8489,2836,,0.24
8490,2836,,0.36
8491,2837,,0.25
8492,2837,,0.34
8493,2838,,0.23
8494,2838,,0.98
8495,2838,,1.07
8496,2838,,0.87
8497,2839,,1.12
8498,2839,,0.31
8499,2839,,0.88
8500,2839,,1.24
8501,2839,,0.29
8502,2840,,0.89
8503,2840,,0.23
8504,2841,,0.41
8505,2841,,0.38
8506,2841,,0.87
8507,2841,,0.28
8508,2842,,0.26
8509,2842,,1.1
8510,2842,,0.28
8511,2842,,0.28
8512,2842,,1.2
8513,2843,,89.85
8514,2843,,103.32
8515,2844,,94.18
8516,2844,,101.65
8517,2844,,99.44
8518,2845,,122.69
8519,2845,,108.06
8520,2845,,116.17
8521,2845,,117.01
8522,2845,,113.73
8523,2846,,100.42
8524,2847,,99.38
8525,2847,,105.63
8526,2847,,78.73
8527,2847,,91.5
8528,2847,,99.63
8529,2848,,401.9
8530,2848,,400.58
8531,2848,,362.4
8532,2849,,298.85
8533,2849,,273.85
8534,2849,,311.09
8535,2849,,331.65
8536,2850,,192.92
8537,2850,,189.5
8538,2851,,170.5
8539,2851,,227
8540,2851,,186.49
8541,2852,,1.21
8542,2852,,0.98
8543,2852,,0.54
8544,2853,,0.77
8545,2853,,0.31
8546,2853,,0.32
8547,2854,,0.27
8548,2854,,0.22
8549,2854,,1
8550,2855,,0.28
8551,2855,,0.26
8552,2855,,1.29
8553,2856,,0.96
8554,2856,,1.02
8555,2856,,1.05
8556,2857,,0.4
8557,2858,,0.26
8558,2859,,0.87
8559,2860,,0.79
8560,2860,,0.32
8561,2860,,1.18
8562,2861,,0.98
8563,2861,,0.35
8564,2861,,1.14
8565,2862,,96.04
8566,2863,,99.6
8567,2863,,99.55
8568,2863,,99.59
8569,2863,,99.91
8570,2863,,99.42
8571,2864,,140.23
8572,2865,,132.76
8573,2865,,108.14
8574,2866,,109.14
8575,2866,,104.02
8576,2866,,108.94
8577,2866,,110.09
8578,2867,,333.27
8579,2867,,336.49
8580,2867,,353.89
8581,2867,,346.19
8582,2868,,298.19
8583,2868,,313.77
8584,2868,,309.85
8585,2868,,277.76
8586,2868,,306.32
8587,2869,,189.95
8588,2869,,226.43
8589,2869,,201.96
8590,2869,,204.7
8591,2870,,0.26
8592,2870,,1.16
8593,2870,,0.36
8594,2871,,0.27
8595,2871,,0.93
8596,2872,,1.11
8597,2872,,0.26
8598,2872,,1.05
8599,2872,,1.26
8600,2872,,0.35
8601,2872,,0.3
8602,2873,,349.93
8603,2873,,342
8604,2873,,347.68
8605,2874,,366.23
8606,2874,,376.17
8607,2875,,284.21
8608,2875,,336.11
8609,2875,,305.21
8610,2876,,193.37
8611,2876,,184.99
8612,2877,,184.5
8613,2878,,1.15
8614,2878,,0.93
8615,2879,,0.9
8616,2879,,0.29
8617,2879,,0.84
8618,2879,,0.28
8619,2880,,0.28
8620,2881,,0.75
8621,2881,,1.03
8622,2882,,0.26
8623,2882,,0.32
8624,2883,,455.86
8625,2883,,397.98
8626,2884,,364.15
8627,2884,,336.76
8628,2885,,339.98
8629,2886,,336.32
8630,2886,,297.53
8631,2886,,298.21
8632,2887,,211.31
8633,2887,,205.79
8634,2888,,184.32
8635,2888,,207.71
8636,2889,,0.27
8637,2889,,0.83
8638,2890,,0.31
8639,2890,,0.9
8640,2890,,0.92
8641,2891,,0.31
8642,2891,,0.34
8643,2892,,1.15
8644,2892,,0.87
8645,2892,,0.32
8646,2892,,1.02
8647,2892,,0.79
8648,2893,,0.25
8649,2893,,0.41
8650,2893,,0.32
8651,2893,,0.25
8652,2893,,0.22
8653,2893,,1.16
8654,2894,,1.06
8655,2894,,0.42
8656,2894,,0.93
8657,2894,,1.06
8658,2895,,0.29
8659,2895,,0.97
8660,2895,,0.38
8661,2895,,0.35
8662,2895,,1.01
8663,2895,,0.23
8664,2896,,106.74
8665,2896,,101.29
8666,2897,,101.96
8667,2897,,101.61
8668,2898,,129.87
8669,2898,,123.34
8670,2899,,126.74
8671,2900,,108.62
8672,2900,,97.28
8673,2900,,100.54
8674,2900,,98.88
8675,2900,,88.93
8676,2900,,93.68
8677,2901,,354.27
8678,2901,,379.17
8679,2901,,368.54
8680,2901,,352.72
8681,2901,,373.29
8682,2902,,310.9
8683,2902,,275.7
8684,2903,,280.69
8685,2903,,284.52
8686,2903,,326.93
8687,2903,,262.05
8688,2904,,198.67
8689,2904,,204.56
8690,2905,,184.18
8691,2905,,203.15
8692,2905,,204.35
8693,2905,,207.66
8694,2906,,0.9
8695,2906,,0.31
8696,2906,,1.3
8697,2907,,1.09
8698,2907,,0.23
8699,2908,,0.29
8700,2908,,0.91
8701,2908,,0.85
8702,2909,,0.31
8703,2909,,1.03
8704,2910,,1.38
8705,2910,,1.01
8706,2910,,0.15
8707,2911,,0.27
8708,2911,,0.28
8709,2911,,0.3
8710,2911,,0.34
8711,2911,,0.69
8712,2912,,1.01
8713,2912,,0.99
8714,2912,,0.3
8715,2912,,0.32
8716,2913,,96.7
8717,2913,,84.12
8718,2913,,97.96
8719,2914,,98.86
8720,2914,,99.5
8721,2914,,103.96
8722,2915,,128.61
8723,2915,,119.89
8724,2915,,125.16
8725,2916,,86.18
8726,2916,,108.03
8727,2917,,122.84
8728,2917,,112.72
8729,2917,,102.98
8730,2917,,99.1
8731,2918,,291.65
8732,2918,,403.09
8733,2918,,368.48
8734,2919,,268.26
8735,2919,,335.79
8736,2919,,270.76
8737,2919,,298.53
8738,2919,,323.03
8739,2920,,193.51
8740,2920,,179.84
8741,2920,,188.27
8742,2921,,0.8
8743,2922,,0.34
8744,2922,,0.83
8745,2922,,0.24
8746,2923,,0.39
8747,2923,,0.84
8748,2924,,0.29
8749,2924,,0.39
8750,2924,,1.16
8751,2925,,1.25
8752,2925,,0.42
8753,2926,,0.23
8754,2926,,0.22
8755,2927,,1.52
8756,2928,,0.27
8757,2928,,0.26
8758,2928,,0.72
8759,2928,,0.21
8760,2928,,0.22
8761,2929,,0.34
8762,2929,,0.34
8763,2929,,1.1
8764,2930,,0.3
8765,2930,,0.33
8766,2930,,1.21
8767,2930,,0.71
8768,2931,,105.08
8769,2931,,95.93
8770,2931,,96.44
8771,2931,,107.51
8772,2931,,101.32
8773,2931,,103.73
8774,2932,,111.81
8775,2932,,133.49
8776,2932,,127.61
8777,2933,,101.05
8778,2933,,108.18
8779,2934,,101.87
8780,2934,,101.99
8781,2934,,91.75
8782,2934,,97.12
8783,2935,,344.86
8784,2935,,340.7
8785,2935,,403.06
8786,2935,,432.52
8787,2935,,397.28
8788,2936,,314.75
8789,2936,,301.45
8790,2936,,311.2
8791,2936,,338.04
8792,2937,,199.59
8793,2937,,196.11
8794,2937,,206.13
8795,2938,,1.12
8796,2938,,0.92
8797,2938,,0.71
8798,2938,,0.27
8799,2939,,0.86
8800,2939,,1.2
8801,2939,,0.35
8802,2939,,0.32
8803,2939,,0.6
8804,2940,,1.13
8805,2941,,0.41
8806,2941,,1.4
8807,2942,,0.4
8808,2943,,0.34
8809,2943,,0.38
8810,2943,,0.93
8811,2943,,0.37
8812,2943,,0.2
8813,2943,,0.26
8814,2943,,0.24
8815,2944,,0.99
8816,2944,,0.3
8817,2945,,0.88
8818,2945,,0.91
8819,2945,,0.35
8820,2945,,0.21
8821,2946,,95.54
8822,2946,,112.42
8823,2946,,104.96
8824,2946,,97.41
8825,2946,,79.78
8826,2947,,120.06
8827,2947,,135.59
8828,2947,,124.46
8829,2947,,126.36
8830,2948,,99.23
8831,2948,,110.19
8832,2948,,105.25
8833,2948,,95.69
8834,2948,,105.08
8835,2949,,414.22
8836,2949,,342.38
8837,2949,,389.06
8838,2949,,372.11
8839,2950,,279.74
8840,2950,,257.79
8841,2950,,319
8842,2951,,202.62
8843,2951,,222.01
8844,2952,,203.75
8845,2952,,206.22
8846,2953,,1.45
8847,2953,,0.32
8848,2953,,0.35
8849,2954,,1.06
8850,2954,,0.17
8851,2954,,0.36
8852,2954,,0.26
8853,2955,,1.22
8854,2955,,0.96
8855,2955,,0.31
8856,2956,,0.72
8857,2956,,0.71
8858,2956,,0.29
8859,2957,,1.34
8860,2957,,0.28
8861,2957,,0.27
8862,2958,,1.1
8863,2958,,0.67
8864,2959,,1.07
8865,2959,,0.28
8866,2959,,0.27
8867,2959,,1.05
8868,2960,,0.95
8869,2960,,1.1
8870,2961,,105.75
8871,2961,,97.07
8872,2961,,89.21
8873,2961,,106.78
8874,2962,,131.48
8875,2963,,121.7
8876,2963,,125.4
8877,2963,,121.92
8878,2963,,122.58
8879,2964,,101.81
8880,2964,,105.64
8881,2964,,99.29
8882,2965,,393.49
8883,2965,,372.88
8884,2965,,403.76
8885,2965,,382.54
8886,2966,,295.56
8887,2966,,271.25
8888,2966,,310.05
8889,2967,,207.66
8890,2967,,198.85
8891,2967,,183.02
8892,2967,,221.23
8893,2968,,1.27
8894,2968,,0.29
8895,2968,,0.96
8896,2969,,1.2
8897,2969,,1.15
8898,2969,,0.29
8899,2969,,1.03
8900,2970,,0.29
8901,2970,,0.35
8902,2970,,0.29
8903,2970,,0.26
8904,2971,,353.93
8905,2972,,395.01
8906,2972,,330.3
8907,2972,,310.74
8908,2973,,302.42
8909,2973,,358.3
8910,2973,,305.92
8911,2973,,278.03
8912,2974,,223.66
8913,2974,,183.38
8914,2975,,174.61
8915,2975,,205.16
8916,2975,,214.67
8917,2975,,184.1
8918,2976,,0.9
8919,2976,,0.99
8920,2976,,1.1
8921,2977,,0.36
8922,2977,,1.2
8923,2977,,0.37
8924,2977,,0.73
8925,2978,,0.2
8926,2978,,0.24
8927,2978,,0.27
8928,2979,,0.96
8929,2979,,0.29
8930,2980,,410.63
8931,2980,,373.73
8932,2980,,370.94
8933,2980,,320.25
8934,2981,,310.39
8935,2981,,293.44
8936,2981,,305.55
8937,2981,,282.84
8938,2981,,288.39
8939,2982,,191.52
8940,2982,,232.5
8941,2983,,167.95
8942,2983,,221.37
8943,2984,,0.27
8944,2984,,0.33
8945,2985,,0.35
8946,2986,,0.34
8947,2986,,0.3
8948,2986,,0.88
8949,2987,,0.26
8950,2987,,0.36
8951,2988,,1.15
8952,2988,,0.31
8953,2989,,0.28
8954,2989,,0.72
8955,2990,,1.06
8956,2990,,0.86
8957,2991,,0.81
8958,2991,,0.81
8959,2991,,0.39
8960,2992,,1.17
8961,2992,,1.03
8962,2993,,0.32
8963,2994,,0.17
8964,2994,,0.33
8965,2994,,0.29
8966,2994,,1.18
8967,2994,,0.28
8968,2995,,0.27
8969,2995,,0.92
8970,2995,,1.09
8971,2996,,91.64
8972,2996,,111.48
8973,2996,,99.6
8974,2996,,100.79
8975,2996,,112.32
8976,2997,,135.03
8977,2997,,145.16
8978,2997,,104.71
8979,2997,,138.32
8980,2997,,156.19
8981,2997,,117.74
8982,2998,,105.48
8983,2998,,99.48
8984,2998,,102.27
8985,2998,,102.96
8986,2999,,387.75
8987,2999,,381.95
8988,2999,,351.9
8989,2999,,367.91
8990,3000,,260.5
8991,3000,,309.95
8992,3000,,284.35
8993,3000,,325.74
8994,3000,,290.34
8995,3001,,203.53
8996,3001,,213.75
8997,3001,,207.86
8998,3001,,199.3
8999,3001,,197.03
9000,3002,,0.85
9001,3002,,0.41
9002,3002,,1.15
9003,3003,,0.28
9004,3004,,0.62
9005,3005,,1.15
9006,3005,,1.19
9007,3005,,0.39
9008,3005,,0.94
9009,3006,,0.96
9010,3006,,0.9
9011,3006,,0.32
9012,3006,,0.23
9013,3007,,0.33
9014,3007,,0.96
9015,3008,,0.84
9016,3008,,0.34
9017,3009,,0.85
9018,3009,,1.02
9019,3009,,0.27
9020,3009,,0.23
9021,3009,,0.6
9022,3009,,0.34
9023,3010,,92.15
9024,3011,,92.36
9025,3011,,101.15
9026,3011,,105.54
9027,3012,,131.01
9028,3012,,124.62
9029,3013,,119.29
9030,3013,,120.34
9031,3013,,134.61
9032,3013,,129.65
9033,3014,,109.19
9034,3014,,108.58
9035,3014,,91.88
9036,3015,,372.33
9037,3015,,347.68
9038,3015,,369.47
9039,3015,,376.33
9040,3015,,414.32
9041,3016,,296.69
9042,3016,,266.61
9043,3016,,328.99
9044,3017,,225.51
9045,3018,,195.77
9046,3018,,212.75
9047,3018,,166.64
9048,3019,,1.22
9049,3019,,1.18
9050,3019,,0.34
9051,3019,,1.03
9052,3020,,1.17
9053,3020,,0.37
9054,3020,,1.11
9055,3020,,0.91
9056,3020,,1.06
9057,3021,,1.06
9058,3022,,0.24
9059,3022,,0.87
9060,3022,,0.26
9061,3023,,0.28
9062,3023,,1.22
9063,3023,,0.79
9064,3024,,0.71
9065,3024,,0.29
9066,3025,,0.26
9067,3025,,0.31
9068,3025,,0.26
9069,3026,,0.93
9070,3026,,1.15
9071,3026,,1.1
9072,3026,,0.29
9073,3026,,1.41
9074,3026,,0.84
9075,3027,,108.52
9076,3027,,101.41
9077,3028,,93.98
9078,3028,,87.98
9079,3028,,92.69
9080,3029,,119.31
9081,3029,,123.58
9082,3029,,119.04
9083,3030,,94.02
9084,3030,,103.89
9085,3031,,91.87
9086,3031,,89.68
9087,3031,,103.08
9088,3032,,369.54
9089,3032,,332.19
9090,3033,,392
9091,3033,,359.59
9092,3034,,285.98
9093,3034,,307.46
9094,3034,,304.52
9095,3034,,322.46
9096,3035,,203.17
9097,3035,,177.48
9098,3035,,193.14
9099,3036,,0.9
9100,3036,,0.34
9101,3037,,0.25
9102,3037,,0.2
9103,3037,,0.25
9104,3037,,0.23
9105,3038,,1.03
9106,3038,,0.32
9107,3038,,0.28
9108,3039,,0.26
9109,3039,,1.34
9110,3039,,0.25
9111,3039,,0.28
9112,3039,,0.25
9113,3040,,0.3
9114,3040,,0.25
9115,3041,,1.02
9116,3041,,0.28
9117,3042,,0.3
9118,3042,,0.93
9119,3043,,1.16
9120,3043,,0.86
9121,3043,,1.1
9122,3043,,0.29
9123,3043,,0.62
9124,3044,,1.14
9125,3044,,0.96
9126,3044,,1.35
9127,3044,,0.33
9128,3044,,0.27
9129,3045,,94.84
9130,3045,,104.92
9131,3046,,95.26
9132,3046,,109.52
9133,3047,,141.12
9134,3047,,127.74
9135,3047,,134.37
9136,3047,,123.12
9137,3047,,111.73
9138,3048,,89.26
9139,3048,,103.57
9140,3048,,98.52
9141,3049,,365.45
9142,3049,,404.65
9143,3049,,371.83
9144,3050,,291.6
9145,3051,,283.14
9146,3051,,301.55
9147,3051,,316.92
9148,3051,,278.84
9149,3052,,235.02
9150,3052,,188.21
9151,3052,,201.01
9152,3053,,0.33
9153,3053,,0.73
9154,3053,,0.94
9155,3054,,1.03
9156,3054,,0.78
9157,3054,,1.19
9158,3054,,0.2
9159,3055,,1.18
9160,3055,,0.66
9161,3055,,1.03
9162,3055,,0.29
9163,3055,,0.32
9164,3056,,0.3
9165,3056,,0.27
9166,3057,,0.23
9167,3057,,1.26
9168,3057,,0.37
9169,3058,,0.28
9170,3058,,0.3
9171,3058,,1.13
9172,3059,,0.34
9173,3059,,0.3
9174,3059,,0.27
9175,3059,,0.25
9176,3060,,0.27
9177,3060,,0.25
9178,3060,,0.33
9179,3061,,0.93
9180,3061,,1.07
9181,3061,,0.34
9182,3061,,1.05
9183,3062,,86.54
9184,3062,,102.29
9185,3062,,97.39
9186,3063,,126.6
9187,3063,,120.73
9188,3064,,130.05
9189,3065,,91.96
9190,3065,,108.4
9191,3065,,108.92
9192,3066,,392.6
9193,3066,,399.33
9194,3066,,384.31
9195,3066,,355.25
9196,3066,,354.11
9197,3066,,412.73
9198,3067,,310.03
9199,3067,,313.92
9200,3067,,291.11
9201,3067,,319.15
9202,3068,,225.78
9203,3069,,208.39
9204,3069,,175.19
9205,3069,,191.83
9206,3070,,1.19
9207,3070,,1.17
9208,3070,,0.24
9209,3071,,1.48
9210,3072,,0.34
9211,3072,,0.36
9212,3072,,0.93
9213,3072,,0.25
9214,3073,,0.35
9215,3073,,0.32
9216,3073,,0.73
9217,3074,,354.67
9218,3074,,360.99
9219,3074,,422.94
9220,3075,,275.46
9221,3075,,244.34
9222,3076,,303.29
9223,3076,,289.89
9224,3076,,302.64
9225,3076,,298.69
9226,3077,,182.36
9227,3077,,220.82
9228,3077,,185.81
9229,3078,,0.31
9230,3079,,0.3
9231,3079,,0.25
9232,3079,,0.29
9233,3079,,0.27
9234,3080,,1.01
9235,3080,,0.29
9236,3080,,0.26
9237,3081,,0.86
9238,3081,,0.32
9239,3081,,0.27
9240,3082,,0.9
9241,3083,,0.19
9242,3083,,0.28
9243,3084,,0.25
9244,3084,,1.26
9245,3084,,1.04
9246,3084,,1.17
9247,3084,,0.84
9248,3085,,370.98
9249,3085,,369.89
9250,3086,,400.61
9251,3087,,285.78
9252,3087,,329.76
9253,3087,,299.7
9254,3087,,285.54
9255,3088,,185.23
9256,3088,,169.15
9257,3089,,213.53
9258,3089,,182.06
9259,3089,,187.03
9260,3090,,0.81
9261,3090,,0.26
9262,3091,,1.19
9263,3091,,1.13
9264,3091,,1.02
9265,3091,,0.34
9266,3092,,0.35
9267,3092,,0.28
9268,3092,,1.06
9269,3092,,1.27
9270,3093,,0.83
9271,3093,,0.94
9272,3093,,0.34
9273,3094,,1.02
9274,3094,,0.29
9275,3094,,0.82
9276,3095,,1.33
9277,3095,,1.42
9278,3096,,106.09
9279,3096,,101.07
9280,3096,,97.89
9281,3096,,108.87
9282,3097,,134.34
9283,3097,,129.55
9284,3098,,124.57
9285,3098,,149.08
9286,3099,,104.26
9287,3100,,93.51
9288,3100,,108.57
9289,3101,,377.12
9290,3102,,371.16
9291,3103,,358.67
9292,3103,,370.22
9293,3103,,377.98
9294,3104,,273.62
9295,3104,,305.3
9296,3104,,332.75
9297,3104,,334.26
9298,3104,,316.25
9299,3104,,317.42
9300,3105,,199.57
9301,3105,,197.02
9302,3105,,196.99
9303,3106,,0.25
9304,3107,,0.26
9305,3107,,0.31
9306,3108,,0.88
9307,3108,,0.26
9308,3108,,0.97
9309,3109,,1.1
9310,3109,,0.29
9311,3109,,1.11
9312,3109,,0.32
9313,3110,,0.29
9314,3110,,0.26
9315,3110,,1.03
9316,3111,,0.86
9317,3111,,1.17
9318,3111,,0.25
9319,3112,,0.35
9320,3112,,0.29
9321,3113,,1.22
9322,3113,,0.25
9323,3113,,0.98
9324,3114,,0.37
9325,3114,,0.34
9326,3114,,0.19
9327,3115,,0.71
9328,3115,,0.34
9329,3116,,107.11
9330,3116,,83.97
9331,3117,,100.17
9332,3117,,101.97
9333,3118,,112.41
9334,3118,,125.06
9335,3119,,119.94
9336,3120,,113.29
9337,3121,,99.67
9338,3121,,96.28
9339,3122,,386.97
9340,3122,,373.65
9341,3122,,391.79
9342,3122,,355.13
9343,3122,,435.73
9344,3123,,276.62
9345,3123,,287.33
9346,3123,,344.75
9347,3124,,201.54
9348,3124,,218.7
9349,3125,,193.52
9350,3125,,200.39
9351,3125,,196.5
9352,3126,,0.26
9353,3126,,0.3
9354,3126,,0.9
9355,3127,,1.3
9356,3127,,0.78
9357,3127,,1.23
9358,3128,,0.28
9359,3128,,0.25
9360,3128,,0.27
9361,3129,,0.3
9362,3129,,1.15
9363,3130,,1
9364,3130,,0.33
